rep_id,omega,gamma,beta,alpha_loss,c,convergence,rmse,mae,runtime
203,0.1176945412213163,0.28920486232624937,0.7097951278703805,1.5232793461934806,1.700186634899485,True,0.08057868614958162,0.05764543630689157,179.0203619003296
204,0.05808634971674501,0.12024058534048235,0.8787592351568791,1.484499040549059,1.2400330854401649,True,0.11017882543195644,0.09887102864221871,97.72713589668274
205,0.0728748916890713,0.1126984836505017,0.875610060663665,0.9862747129856702,1.1311669930234143,True,0.15224134011755422,0.15014367745563248,23.11111283302307
206,0.09721324413014582,0.18471825585087695,0.8141751486936865,1.1050679003340373,1.4939190176713686,True,0.13439138875271683,0.1324833871315957,281.33110523223877
207,0.11078695755630344,0.12281526010651148,0.8160084739935392,0.8858849357093301,0.7102897775813721,True,0.12868113993281888,0.11083186168269941,79.84622693061829
208,0.05380683158293723,2.315082238835558e-06,0.9026368088011916,0.3499073418560822,4.486653480274937,True,0.20854673325758313,0.20273012768156395,134.65354800224304
209,0.06889014102136591,0.1181249466011326,0.880874451376471,1.013162455711752,1.0538430855518819,True,0.13677745459199178,0.13182175140830515,40.493361949920654
210,0.13236169909796697,1.8366880041635983e-06,0.7616845351158628,0.2583567021528571,3.580186892424896,True,0.21168184301064152,0.20628643000143507,108.07261800765991
211,0.07167862294324531,0.11779325248112363,0.8799489417461683,0.9778891126273102,0.8463560055821591,True,0.1256596573801185,0.11319644448134242,71.84837603569031
212,0.06881620261708293,0.11653229503002352,0.8824629207096224,1.023019786104608,1.0570393583475248,True,0.14259672900617407,0.13800483095384977,40.49133491516113
213,0.07116297195244753,0.12046062491219775,0.8785392954382258,1.0312901122020612,0.9600275780937826,True,0.13055538473604178,0.1230491000514293,44.20469689369202
214,0.068168997986259,0.11964131347481537,0.87935831419574,1.0132384533241787,1.0776344179382848,True,0.13079675083444162,0.1264347032288767,42.6690239906311
215,0.17005709522079326,0.09504677583701264,0.6904100265693496,0.49045827511321405,1.1494134661160227,True,0.1664992459577989,0.16587487605139284,91.96492409706116
216,0.0675083460631994,0.11918100788134385,0.8795926201615256,1.0230605794766618,1.0852411194458056,True,0.12860888764885717,0.12463969512576055,44.129170179367065
217,0.07673711047747,0.12193093821977177,0.8746907550319294,1.0355394972432361,0.7855908246129518,True,0.13149657563950215,0.11199527563115688,52.74173307418823
218,0.08405178696845902,0.14289015046850564,0.830506261994707,1.2253856101388179,0.8733609353089387,True,0.1055904699145955,0.08166975975908872,113.09515118598938
219,0.07343779883418038,0.12130228624949932,0.8776970519618503,1.0408902235172073,0.8977883501365322,True,0.13537596982768818,0.12483176642414838,65.76641774177551
220,0.15016136637757993,0.1227184922196645,0.7217228236433895,-0.6530307627008595,9.999980684980418,True,0.19856517111822541,0.1928948165999804,76.68024706840515
221,0.06295063055256281,0.1048553783250806,0.8941446190032105,0.9805214800995313,1.381117870020653,True,0.1762774552425595,0.17516675577423776,50.57568097114563
222,0.07893111759797156,0.12468849881361393,0.8743114477441364,1.0282126979951087,0.8064464602440506,True,0.14405074375381424,0.12604521883343375,46.71429800987244
223,0.06807585817702344,0.11859001733059116,0.8804089916690379,1.0170372594141186,1.0532842236874798,True,0.13027471627703904,0.12556426027171122,41.6437132358551
224,0.07090218080310809,0.11944402822989722,0.8795558246965773,1.080446448487139,0.6802222947456494,True,0.11647996329870691,0.08583638535898457,97.07677698135376
225,0.24434593036271435,0.07049909510498953,0.5630088335486629,-0.06081095051787609,1.5681544438946053,True,0.2003869895007695,0.19729602023322837,73.67636179924011
226,0.16106424654678708,0.4608701783228985,0.53728786576728,0.9342152326700969,0.9906773420024969,True,0.142666863441641,0.11477562304793852,301.4815080165863
227,0.14590804271449617,0.34161936980696395,0.646901250712168,0.9496637143026783,1.1699057461720461,True,0.0843967254008571,0.05566541457794877,243.60098791122437
228,0.11347916116671684,0.0946843314951686,0.7972917296270565,0.8224465576170417,0.7182020804599902,True,0.11883039644703346,0.11171499437034985,196.16296291351318
229,0.08723509369175418,0.10608198410573433,0.8403179883588754,0.9824905148004188,0.9294233841737439,True,0.11933156254830249,0.11565755537058016,79.62527990341187
